"defense","rushing_yds","year"
"1141","DAL",1,"2015"
"1142","DAL",3,"2015"
"1143","DAL",11,"2015"
"1144","DAL",8,"2015"
"1145","DAL",30,"2015"
"1146","OAK",2,"2015"
"1147","OAK",3,"2015"
"1148","OAK",11,"2015"
"1149","OAK",3,"2015"
"1150","OAK",25,"2015"
"1151","OAK",3,"2015"
"1152","OAK",4,"2015"
"1153","OAK",2,"2015"
"1154","OAK",-2,"2015"
"1155","ARI",3,"2015"
"1156","ARI",2,"2015"
"1157","ARI",6,"2015"
"1158","MIN",5,"2015"
"1159","MIN",2,"2015"
"1160","MIN",2,"2015"
"1161","MIN",2,"2015"
"1162","MIN",7,"2015"
"1163","MIN",-1,"2015"
"1164","MIN",3,"2015"
"1165","MIN",4,"2015"
"1166","STL",2,"2015"
"1167","STL",10,"2015"
"1168","STL",-1,"2015"
"1169","STL",-2,"2015"
"1170","STL",4,"2015"
"1171","STL",1,"2015"
"1172","STL",3,"2015"
"1173","STL",5,"2015"
"1174","STL",4,"2015"
"1175","STL",12,"2015"
"1176","STL",-1,"2015"
"1177","STL",2,"2015"
"1178","STL",2,"2015"
"1179","STL",24,"2015"
"1180","STL",5,"2015"
"1181","STL",2,"2015"
"1182","STL",2,"2015"
"1183","STL",-1,"2015"
"1184","GB",-2,"2015"
"1185","GB",-3,"2015"
"1186","GB",2,"2015"
"1187","GB",0,"2015"
"1188","GB",7,"2015"
"1189","GB",-1,"2015"
"1190","GB",7,"2015"
"1191","GB",3,"2015"
"1192","GB",-2,"2015"
"1193","GB",11,"2015"
"1194","GB",7,"2015"
"1195","GB",0,"2015"
"1196","GB",-1,"2015"
"1197","GB",5,"2015"
"1198","GB",8,"2015"
"1199","CHI",8,"2015"
"1200","CHI",5,"2015"
"1201","CHI",-1,"2015"
"1202","CHI",2,"2015"
"1203","CHI",0,"2015"
"1204","CAR",1,"2015"
"1205","CAR",4,"2015"
"1206","CAR",0,"2015"
"1207","CAR",4,"2015"
"1208","CAR",3,"2015"
"1209","CAR",3,"2015"
"1210","CAR",1,"2015"
"1211","CAR",8,"2015"
"1212","CAR",4,"2015"
"1213","CAR",-2,"2015"
"1214","CAR",2,"2015"
"1215","CAR",3,"2015"
"1216","CAR",17,"2015"
"1217","CAR",2,"2015"
"1218","CAR",-1,"2015"
"1219","CAR",5,"2015"
"1220","CAR",0,"2015"
"1221","SF",5,"2015"
"1222","SF",17,"2015"
"1223","SF",4,"2015"
"1224","SF",9,"2015"
"1225","SF",0,"2015"
"1226","SF",0,"2015"
"1227","SF",2,"2015"
"1228","SF",0,"2015"
"1229","SF",1,"2015"
"1230","SF",2,"2015"
"1231","SF",3,"2015"
"1232","SF",2,"2015"
"1233","SF",14,"2015"
"1234","SF",12,"2015"
"1235","SF",4,"2015"
"1236","SF",5,"2015"
"1237","SF",9,"2015"
"1238","SF",4,"2015"
"1239","SF",3,"2015"
"1240","SF",2,"2015"
"1241","SF",-4,"2015"
"1242","SF",4,"2015"
"1243","SF",2,"2015"
"1244","SF",2,"2015"
"1245","SF",11,"2015"
"1246","SF",3,"2015"
"1247","SF",6,"2015"
"1248","DAL",11,"2015"
"1249","DAL",3,"2015"
"1250","DAL",2,"2015"
"1251","DAL",-2,"2015"
"1252","DAL",4,"2015"
"1253","DAL",1,"2015"
"1254","DAL",4,"2015"
"1255","DAL",-1,"2015"
"1256","DAL",12,"2015"
"1257","DAL",7,"2015"
"1258","DAL",7,"2015"
"1259","DAL",9,"2015"
"1260","DAL",6,"2015"
"1261","DAL",2,"2015"
"1262","DAL",0,"2015"
"1263","DAL",4,"2015"
"1264","DAL",3,"2015"
"1265","DAL",6,"2015"
"1266","DAL",-3,"2015"
"1267","DAL",-2,"2015"
"1268","DAL",-2,"2015"
"1269","ARI",3,"2015"
"1270","ARI",10,"2015"
"1271","ARI",2,"2015"
"1272","ARI",5,"2015"
"1273","ARI",16,"2015"
"1274","ARI",-1,"2015"
"1275","ARI",3,"2015"
"1276","ARI",4,"2015"
"1277","STL",5,"2015"
"1278","STL",7,"2015"
"1279","STL",1,"2015"
"1280","CHI",8,"2015"
"1281","CHI",5,"2015"
"1282","DET",4,"2015"
"1283","DET",16,"2015"
"1284","DET",1,"2015"
"1285","CIN",5,"2015"
"1286","CIN",0,"2015"
"1287","SF",2,"2015"
"1288","SF",2,"2015"
"1289","SF",4,"2015"
"1290","SF",5,"2015"
"1291","SF",0,"2015"
"1292","PIT",4,"2015"
"1293","MIN",5,"2015"
"1294","BAL",2,"2015"
"1295","BAL",0,"2015"
"1296","BAL",3,"2015"
"1297","BAL",4,"2015"
"1298","BAL",2,"2015"
"1299","BAL",-1,"2015"
"1300","BAL",5,"2015"
"1301","STL",4,"2015"
"1302","STL",7,"2015"
"1406","STL",2,"2015"
"1407","PIT",1,"2015"
"1408","BAL",19,"2015"
"1409","CLE",0,"2015"
"1410","CLE",2,"2015"
"1411","CLE",6,"2015"
"1412","CLE",4,"2015"
"1413","CLE",-2,"2015"
"1414","STL",1,"2015"
"1415","STL",4,"2015"
"1416","CHI",6,"2015"
"1417","CHI",21,"2015"
"1418","CHI",2,"2015"
"1419","CHI",5,"2015"
"1420","CHI",4,"2015"
"1421","CHI",1,"2015"
"1422","CHI",3,"2015"
"1423","CHI",18,"2015"
"1424","CHI",6,"2015"
"1425","CHI",17,"2015"
"1426","CHI",2,"2015"
"1427","CHI",4,"2015"
"1428","CHI",7,"2015"
"1429","CHI",2,"2015"
"1430","CHI",3,"2015"
"1431","CHI",3,"2015"
"1432","DET",-2,"2015"
"1433","DET",5,"2015"
"1434","DET",1,"2015"
"1435","DET",-1,"2015"
"1436","DET",-1,"2015"
"1437","DET",0,"2015"
"1438","DET",6,"2015"
"1439","DET",1,"2015"
"1440","DET",4,"2015"
"1441","DET",6,"2015"
"1442","DET",4,"2015"
"1443","DET",10,"2015"
"1444","DET",2,"2015"
"1445","DET",4,"2015"
"1446","DET",1,"2015"
"1447","DET",1,"2015"
"1448","DET",7,"2015"
"1449","CIN",7,"2015"
"1450","CIN",2,"2015"
"1451","CIN",2,"2015"
"1452","CIN",23,"2015"
"1453","CIN",12,"2015"
"1454","CIN",-1,"2015"
"1455","CIN",2,"2015"
"1456","CIN",3,"2015"
"1457","CIN",3,"2015"
"1458","CIN",0,"2015"
"1459","CIN",8,"2015"
"1460","CIN",5,"2015"
"1461","CIN",69,"2015"
"1462","CIN",2,"2015"
"1463","CIN",4,"2015"
"1464","CIN",7,"2015"
"1465","CIN",3,"2015"
"1466","CIN",3,"2015"
"1467","CIN",1,"2015"
"1468","CIN",5,"2015"
"1469","CIN",3,"2015"
"1470","CIN",1,"2015"
"1471","CIN",5,"2015"
"1472","CAR",8,"2015"
"1473","SF",2,"2015"
"1474","SF",2,"2015"
"1475","SF",17,"2015"
"1476","SF",3,"2015"
"1477","SF",4,"2015"
"1478","SF",4,"2015"
"1479","DAL",1,"2015"
"1480","DAL",0,"2015"
"1481","DAL",7,"2015"
"1482","DAL",2,"2015"
"1483","ARI",13,"2015"
"1484","ARI",6,"2015"
"1485","SF",3,"2015"
"1486","SF",9,"2015"
"1487","SF",5,"2015"
"1488","SF",1,"2015"
"1489","SF",2,"2015"
"1490","SF",4,"2015"
"1491","SF",8,"2015"
"1492","SF",2,"2015"
"1493","SF",4,"2015"
"1494","SF",20,"2015"
"1495","SF",7,"2015"
"1496","SF",17,"2015"
"1497","SF",8,"2015"
"1498","SF",5,"2015"
"1499","SF",-4,"2015"
"1500","SF",5,"2015"
"1501","SF",2,"2015"
"1502","SF",5,"2015"
"1503","SF",30,"2015"
"1504","SF",3,"2015"
"1505","SF",4,"2015"
"1506","SF",3,"2015"
"1507","SF",18,"2015"
"1508","SF",11,"2015"
"1509","SF",3,"2015"
"1510","SF",0,"2015"
"1511","SF",22,"2015"
"1512","SF",0,"2015"
"1513","SF",2,"2015"
"1514","SF",10,"2015"
"1515","PIT",6,"2015"
"1516","PIT",17,"2015"
"1517","PIT",2,"2015"
"1518","PIT",10,"2015"
"1519","PIT",6,"2015"
"1520","PIT",4,"2015"
"1521","PIT",6,"2015"
"1522","PIT",2,"2015"
"1523","PIT",1,"2015"
"1524","PIT",-3,"2015"
"1525","PIT",6,"2015"
"1526","PIT",0,"2015"
"1527","PIT",3,"2015"
"1528","PIT",1,"2015"
"1529","PIT",1,"2015"
"1530","PIT",3,"2015"
"1531","PIT",0,"2015"
"1532","PIT",4,"2015"
"1533","PIT",3,"2015"
"1534","PIT",3,"2015"
"1535","PIT",6,"2015"
"1536","MIN",-1,"2015"
"1537","MIN",7,"2015"
"1538","MIN",4,"2015"
"1539","MIN",2,"2015"
"1540","MIN",0,"2015"
"1541","MIN",5,"2015"
"1542","MIN",20,"2015"
"1543","MIN",2,"2015"
"1544","MIN",19,"2015"
"1545","MIN",3,"2015"
"1546","MIN",4,"2015"
"1547","MIN",5,"2015"
"1548","MIN",-1,"2015"
"1549","MIN",2,"2015"
"1550","MIN",7,"2015"
"1551","MIN",12,"2015"
"1552","MIN",3,"2015"
"1553","MIN",4,"2015"
"1554","MIN",4,"2015"
"1555","BAL",16,"2015"
"1556","BAL",5,"2015"
"1557","BAL",8,"2015"
"1558","BAL",9,"2015"
"1559","BAL",9,"2015"
"1560","BAL",-3,"2015"
"1561","SEA",-2,"2015"
"1562","SEA",4,"2015"
"1563","SEA",4,"2015"
"1564","SEA",3,"2015"
"1565","SEA",2,"2015"
"1566","SEA",0,"2015"
"1567","SEA",-2,"2015"
"1568","SEA",7,"2015"
"1569","SEA",8,"2015"
"1570","SEA",2,"2015"
"1571","SEA",9,"2015"
"1572","SEA",3,"2015"
"1573","SEA",-1,"2015"
"1574","SEA",2,"2015"
"1575","SEA",4,"2015"
"1576","SEA",2,"2015"
"1577","WAS",0,"2015"
"1578","PIT",12,"2015"
"1579","ARI",3,"2015"
"1580","ARI",-3,"2015"
"1581","CLE",-1,"2015"
"1582","CLE",4,"2015"
"1583","CLE",0,"2015"
"1584","CLE",8,"2015"
"1585","BAL",0,"2015"
"1586","CIN",4,"2015"
"1587","CIN",8,"2015"
"1588","DET",9,"2015"
"1589","DET",4,"2015"
"1590","DET",1,"2015"
"1591","TB",4,"2015"
"1592","TB",4,"2015"
"1593","SEA",0,"2015"
"1594","SF",40,"2015"
"1595","SF",1,"2015"
"1596","SF",-3,"2015"
"1597","SF",0,"2015"
"1615","SEA",-1,"2015"
"1616","SEA",4,"2015"
"1669","CAR",1,"2015"
"1670","CAR",3,"2015"
"1671","CAR",4,"2015"
"1672","CAR",14,"2015"
"1673","CAR",11,"2015"
"1674","CAR",3,"2015"
"1675","CAR",-2,"2015"
"1676","CAR",6,"2015"
"1677","CAR",-1,"2015"
"1678","CAR",1,"2015"
"1679","CAR",12,"2015"
"1680","CAR",-1,"2015"
"1681","MIA",2,"2015"
"1682","MIA",2,"2015"
"1683","MIA",1,"2015"
"1684","MIA",6,"2015"
"1685","MIA",4,"2015"
"1686","MIA",-2,"2015"
"1687","MIA",0,"2015"
"1688","MIA",7,"2015"
"1689","MIA",4,"2015"
"1690","MIA",-3,"2015"
"1691","MIA",1,"2015"
"1692","MIA",12,"2015"
"1693","MIA",0,"2015"
"1694","MIA",4,"2015"
"1695","MIA",7,"2015"
"1696","MIA",7,"2015"
"1697","MIA",-4,"2015"
"1698","MIA",-1,"2015"
"1699","MIA",6,"2015"
"1700","MIA",2,"2015"
"1701","MIA",2,"2015"
"1702","MIA",-2,"2015"
"1703","MIA",6,"2015"
"1704","MIA",3,"2015"
"1705","MIA",6,"2015"
"1706","NE",1,"2015"
"1707","NE",3,"2015"
"1708","NE",0,"2015"
"1709","NE",8,"2015"
"1710","NE",5,"2015"
"1711","NE",4,"2015"
"1712","NE",0,"2015"
"1713","NE",0,"2015"
"1714","NE",5,"2015"
"1715","NE",3,"2015"
"1716","NE",4,"2015"
"1717","IND",2,"2015"
"1718","IND",-1,"2015"
"1719","IND",4,"2015"
"1720","IND",4,"2015"
"1721","IND",4,"2015"
"1722","IND",10,"2015"
"1723","IND",5,"2015"
"1724","IND",0,"2015"
"1725","IND",2,"2015"
"1726","IND",3,"2015"
"1727","IND",6,"2015"
"1728","IND",1,"2015"
"1729","IND",9,"2015"
"1730","IND",3,"2015"
"1731","IND",4,"2015"
"1732","IND",5,"2015"
"1733","IND",-1,"2015"
"1734","IND",36,"2015"
"1735","IND",2,"2015"
"1736","IND",5,"2015"
"1737","IND",-1,"2015"
"1738","IND",3,"2015"
"1739","TB",-3,"2015"
"1740","TB",9,"2015"
"1741","TB",2,"2015"
"1742","TB",2,"2015"
"1743","TB",0,"2015"
"1744","TB",8,"2015"
"1745","TB",10,"2015"
"1746","TB",2,"2015"
"1747","TB",8,"2015"
"1748","TB",-2,"2015"
"1749","TB",-4,"2015"
"1750","BUF",3,"2015"
"1751","BUF",9,"2015"
"1752","BUF",0,"2015"
"1753","BUF",-1,"2015"
"1754","BUF",5,"2015"
"1755","BUF",12,"2015"
"1756","BUF",4,"2015"
"1757","BUF",28,"2015"
"1758","BUF",3,"2015"
"1759","BUF",5,"2015"
"1760","BUF",16,"2015"
"1761","BUF",9,"2015"
"1762","BUF",6,"2015"
"1763","BUF",3,"2015"
"1764","BUF",1,"2015"
"1765","BUF",1,"2015"
"1766","BUF",3,"2015"
"1767","BUF",4,"2015"
"1768","BUF",0,"2015"
"1769","BUF",4,"2015"
"1770","NYJ",-1,"2015"
"1771","NYJ",2,"2015"
"1772","NYJ",-1,"2015"
"1773","NYJ",2,"2015"
"1774","NYJ",2,"2015"
"1775","NYJ",3,"2015"
"1776","NYJ",2,"2015"
"1777","NYJ",0,"2015"
"1778","NYJ",2,"2015"
"1779","NYJ",-1,"2015"
"1780","NYJ",4,"2015"
"1781","NYJ",2,"2015"
"1782","NYJ",3,"2015"
"1783","NYJ",45,"2015"
"1784","BAL",-2,"2015"
"1785","BAL",0,"2015"
"1786","BAL",11,"2015"
"1787","BAL",4,"2015"
"1788","BAL",6,"2015"
"1789","BAL",0,"2015"
"1790","BAL",0,"2015"
"1791","BAL",6,"2015"
"1792","BAL",4,"2015"
"1793","BAL",-1,"2015"
"1794","BAL",6,"2015"
"1795","BAL",0,"2015"
"1796","BAL",1,"2015"
"1797","BAL",16,"2015"
"1798","BAL",2,"2015"
"1799","BAL",9,"2015"
"1800","BAL",1,"2015"
"1801","BAL",-2,"2015"
"1802","TEN",2,"2015"
"1803","TEN",15,"2015"
"1804","TEN",1,"2015"
"1805","TEN",6,"2015"
"1806","TEN",9,"2015"
"1807","TEN",0,"2015"
"1808","TEN",2,"2015"
"1809","TEN",1,"2015"
"1810","TEN",9,"2015"
"1811","TEN",0,"2015"
"1812","TEN",5,"2015"
"1813","TEN",1,"2015"
"1814","TEN",3,"2015"
"1815","TEN",0,"2015"
"1816","SD",7,"2015"
"1817","SD",2,"2015"
"1818","SD",3,"2015"
"1819","SD",1,"2015"
"1820","SD",-1,"2015"
"1821","SD",2,"2015"
"1822","SD",21,"2015"
"1823","SD",0,"2015"
"1824","SD",1,"2015"
"1825","TEN",5,"2015"
"1826","TEN",2,"2015"
"1827","TEN",3,"2015"
"1828","TEN",3,"2015"
"1829","TEN",6,"2015"
"1830","TEN",6,"2015"
"1831","TEN",4,"2015"
"1832","TEN",7,"2015"
"1833","TEN",2,"2015"
"1834","TEN",0,"2015"
"1835","TEN",1,"2015"
"1836","TEN",0,"2015"
"1837","TEN",5,"2015"
"1838","TEN",9,"2015"
"1839","TEN",4,"2015"
"1840","IND",2,"2015"
"1841","IND",14,"2015"
"1842","IND",13,"2015"
"1843","IND",1,"2015"
"1844","IND",0,"2015"
"1845","IND",6,"2015"
"1846","IND",3,"2015"
"1847","IND",3,"2015"
"1848","IND",5,"2015"
"1849","IND",4,"2015"
"1850","IND",11,"2015"
"1983","JAC",22,"2015"
"1984","JAC",3,"2015"
"1985","JAC",8,"2015"
"1986","JAC",1,"2015"
"1987","JAC",1,"2015"
"1988","JAC",6,"2015"
"1989","JAC",7,"2015"
"1990","JAC",2,"2015"
"1991","JAC",4,"2015"
"1992","JAC",2,"2015"
"1993","JAC",2,"2015"
"1994","JAC",2,"2015"
"1995","JAC",0,"2015"
"1996","JAC",2,"2015"
"1997","JAC",0,"2015"
"1998","JAC",2,"2015"
"1999","JAC",-2,"2015"
"2000","JAC",-6,"2015"
"2001","HOU",3,"2015"
"2002","HOU",3,"2015"
"2003","HOU",10,"2015"
"2004","HOU",3,"2015"
"2005","HOU",9,"2015"
"2006","HOU",2,"2015"
"2007","HOU",3,"2015"
"2008","HOU",2,"2015"
"2009","HOU",2,"2015"
"2010","HOU",11,"2015"
"2011","HOU",2,"2015"
"2012","HOU",1,"2015"
"2013","HOU",-1,"2015"
"2014","HOU",3,"2015"
"2015","HOU",5,"2015"
"2016","HOU",3,"2015"
"2017","HOU",1,"2015"
"2018","NO",2,"2015"
"2019","NO",2,"2015"
"2020","NO",0,"2015"
"2021","NO",14,"2015"
"2022","NO",3,"2015"
"2023","NO",-3,"2015"
"2024","NO",3,"2015"
"2025","NO",5,"2015"
"2026","NO",1,"2015"
"2027","NO",12,"2015"
"2028","NO",2,"2015"
"2029","NO",3,"2015"
"2030","NO",8,"2015"
"2031","NO",0,"2015"
"2032","TB",13,"2015"
"2033","TB",2,"2015"
"2034","TB",3,"2015"
"2035","TB",4,"2015"
"2036","TB",8,"2015"
"2037","TB",-1,"2015"
"2038","TB",2,"2015"
"2039","TB",7,"2015"
"2040","TB",8,"2015"
"2041","TB",4,"2015"
"2042","SEA",2,"2015"
"2043","SEA",4,"2015"
"2044","SEA",-3,"2015"
"2045","SEA",3,"2015"
"2046","SEA",4,"2015"
"2047","SEA",11,"2015"
"2048","SEA",7,"2015"
"2049","SEA",9,"2015"
"2050","SEA",3,"2015"
"2051","SEA",4,"2015"
"2052","SEA",3,"2015"
"2053","SEA",-1,"2015"
"2054","SEA",8,"2015"
"2055","SEA",9,"2015"
"2056","SEA",1,"2015"
"2057","SEA",1,"2015"
"2058","SEA",-2,"2015"
"2059","SEA",7,"2015"
"2060","SEA",7,"2015"
"2061","SEA",1,"2015"
"2062","PHI",9,"2015"
"2063","PHI",36,"2015"
"2064","PHI",1,"2015"
"2065","PHI",3,"2015"
"2066","PHI",7,"2015"
"2067","PHI",10,"2015"
"2068","PHI",3,"2015"
"2069","PHI",0,"2015"
"2070","PHI",-1,"2015"
"2071","PHI",5,"2015"
"2072","PHI",9,"2015"
"2073","PHI",2,"2015"
"2074","PHI",6,"2015"
"2075","PHI",3,"2015"
"2076","PHI",3,"2015"
"2077","PHI",7,"2015"
"2078","PHI",1,"2015"
"2079","PHI",4,"2015"
"2080","PHI",3,"2015"
"2081","PHI",5,"2015"
"2082","PHI",4,"2015"
"2083","PHI",-2,"2015"
"2084","PHI",1,"2015"
"2085","PHI",6,"2015"
"2086","IND",3,"2015"
"2087","IND",1,"2015"
"2088","IND",2,"2015"
"2089","IND",2,"2015"
"2090","IND",7,"2015"
"2091","IND",3,"2015"
"2092","IND",1,"2015"
"2093","IND",3,"2015"
"2094","IND",2,"2015"
"2095","IND",0,"2015"
"2096","IND",-7,"2015"
"2097","IND",13,"2015"
"2098","IND",4,"2015"
"2099","IND",7,"2015"
"2100","IND",1,"2015"
"2101","IND",14,"2015"
"2102","IND",2,"2015"
"2103","IND",2,"2015"
"2104","IND",4,"2015"
"2105","IND",1,"2015"
"2106","IND",10,"2015"
"2107","IND",2,"2015"
"2108","IND",5,"2015"
"2109","IND",0,"2015"
"2110","GB",4,"2015"
"2111","GB",4,"2015"
"2112","GB",8,"2015"
"2113","GB",14,"2015"
"2114","GB",3,"2015"
"2115","GB",-2,"2015"
"2116","GB",3,"2015"
"2117","GB",6,"2015"
"2118","GB",10,"2015"
"2119","GB",2,"2015"
"2120","GB",-2,"2015"
"2121","GB",8,"2015"
"2122","GB",1,"2015"
"2123","GB",1,"2015"
"2124","GB",3,"2015"
"2125","GB",0,"2015"
"2126","GB",4,"2015"
"2127","GB",-7,"2015"
"2128","GB",1,"2015"
"2129","GB",5,"2015"
"2130","TEN",8,"2015"
"2131","TEN",0,"2015"
"2132","TEN",3,"2015"
"2133","TEN",16,"2015"
"2134","TEN",-1,"2015"
"2135","TEN",5,"2015"
"2136","TEN",2,"2015"
"2137","TEN",3,"2015"
"2138","TEN",-5,"2015"
"2139","TEN",4,"2015"
"2140","TEN",5,"2015"
"2141","TEN",-2,"2015"
"2142","TEN",1,"2015"
"2143","TEN",4,"2015"
"2144","TEN",13,"2015"
"2145","TEN",0,"2015"
"2146","TEN",3,"2015"
"2147","TEN",6,"2015"
"2148","TEN",4,"2015"
"2149","TEN",17,"2015"
"2150","TEN",6,"2015"
"2151","TEN",-1,"2015"
"2152","WAS",0,"2015"
"2153","WAS",6,"2015"
"2154","WAS",8,"2015"
"2155","WAS",4,"2015"
"2156","WAS",3,"2015"
"2157","WAS",2,"2015"
"2158","WAS",6,"2015"
"2159","WAS",9,"2015"
"2160","WAS",2,"2015"
"2161","WAS",9,"2015"
"2162","WAS",9,"2015"
"2163","WAS",1,"2015"
"2164","WAS",12,"2015"
"2165","WAS",4,"2015"
"2166","WAS",10,"2015"
"2167","WAS",2,"2015"
"2168","WAS",-2,"2015"
"2169","WAS",3,"2015"
"2170","WAS",15,"2015"
"2171","WAS",-1,"2015"
"2172","WAS",0,"2015"
"2173","DAL",5,"2015"
"2174","DAL",7,"2015"
"2175","DAL",4,"2015"
"2176","DAL",0,"2015"
"2177","DAL",7,"2015"
"2178","DAL",-2,"2015"
"2179","DAL",5,"2015"
"2180","DAL",3,"2015"
"2181","DAL",6,"2015"
"2182","DAL",3,"2015"
"2183","DAL",7,"2015"
"2184","DAL",8,"2015"
"2185","DAL",6,"2015"
"2186","DAL",5,"2015"
"2187","DAL",-5,"2015"
"2188","DAL",1,"2015"
"2189","DAL",2,"2015"
"2190","DAL",0,"2015"
"2191","DAL",5,"2015"
"2192","DAL",4,"2015"
"2193","DAL",-3,"2015"
"2194","NO",9,"2015"
"2195","NO",1,"2015"
"2196","NO",1,"2015"
"2197","NO",2,"2015"
"2198","NO",2,"2015"
"2199","NO",1,"2015"
"2200","NO",8,"2015"
"2201","NO",7,"2015"
"2202","NO",2,"2015"
"2203","NO",22,"2015"
"2204","NO",5,"2015"
"2205","NO",3,"2015"
"2206","NO",2,"2015"
"2207","NO",1,"2015"
"2208","NO",1,"2015"
"2209","NO",-2,"2015"
"2210","NO",1,"2015"
"2211","NO",6,"2015"
"2212","NO",-3,"2015"
"2213","NO",11,"2015"
"2214","NO",2,"2015"
"2215","ATL",3,"2015"
"2216","ATL",44,"2015"
"2217","ATL",2,"2015"
"2218","ATL",2,"2015"
"2219","ATL",1,"2015"
"2220","ATL",16,"2015"
"2221","ATL",-3,"2015"
"2222","ATL",5,"2015"
"2223","ATL",2,"2015"
"2224","ATL",3,"2015"
"2277","CAR",6,"2015"
"2278","CAR",4,"2015"
"2279","CAR",5,"2015"
"2280","CAR",2,"2015"
"2281","CAR",2,"2015"
"2282","MIA",9,"2015"
"2283","HOU",3,"2015"
"2284","HOU",2,"2015"
"2285","HOU",3,"2015"
"2286","HOU",4,"2015"
"2287","HOU",0,"2015"
"2288","HOU",3,"2015"
"2289","HOU",4,"2015"
"2290","NYJ",2,"2015"
"2291","BAL",1,"2015"
"2292","TEN",10,"2015"
"2293","TEN",5,"2015"
"2294","TEN",5,"2015"
"2295","TEN",2,"2015"
"2296","TEN",5,"2015"
"2297","TEN",0,"2015"
"2298","TEN",0,"2015"
"2299","SD",0,"2015"
"2300","SD",19,"2015"
"2301","SD",4,"2015"
"2302","TEN",1,"2015"
"2303","TEN",13,"2015"
"2304","TEN",7,"2015"
"2305","IND",2,"2015"
"2306","IND",12,"2015"
"2307","IND",1,"2015"
"2308","IND",0,"2015"
"2309","IND",31,"2015"
"2310","IND",3,"2015"
"2311","IND",3,"2015"
"2312","IND",1,"2015"
"2313","IND",1,"2015"
"2314","IND",19,"2015"
"2315","IND",2,"2015"
"2316","IND",1,"2015"
"2317","IND",0,"2015"
"2318","IND",-1,"2015"
"2319","ATL",1,"2015"
"2320","ATL",5,"2015"
"2321","ATL",2,"2015"
"2322","ATL",6,"2015"
"2323","ATL",3,"2015"
"2324","ATL",4,"2015"
"2325","ATL",1,"2015"
"2326","ATL",1,"2015"
"2327","ATL",9,"2015"
"2328","ATL",-1,"2015"
"2329","ATL",7,"2015"
"2330","ATL",3,"2015"
"2331","ATL",0,"2015"
"2332","ATL",-13,"2015"
"2333","NO",2,"2015"
"2334","NO",1,"2015"
"2335","NO",4,"2015"
"2336","NO",2,"2015"
"2337","NO",7,"2015"
"2338","NO",4,"2015"
"2339","HOU",3,"2015"
"2340","HOU",3,"2015"
"2341","HOU",3,"2015"
"2342","HOU",-3,"2015"
"2343","HOU",3,"2015"
"2344","JAC",0,"2015"
"2345","JAC",2,"2015"
"2346","HOU",3,"2015"
"2347","SEA",2,"2015"
"2348","IND",3,"2015"
"2349","GB",10,"2015"
"2350","GB",3,"2015"
"2351","WAS",2,"2015"
"2352","WAS",4,"2015"
"2353","NO",11,"2015"
"2354","ATL",1,"2015"
"2355","ATL",6,"2015"
"2356","ATL",1,"2015"
"2357","ATL",16,"2015"
"2358","ATL",3,"2015"
"2359","ATL",0,"2015"
"2360","ATL",6,"2015"
"2361","ATL",1,"2015"
"2362","NYG",2,"2015"
"2363","NYG",0,"2015"
"2364","ATL",16,"2015"
"2365","ATL",2,"2015"
"2366","ATL",9,"2015"
"2367","ATL",7,"2015"
"2368","ATL",-2,"2015"
"2369","JAC",12,"2015"
"2370","HOU",13,"2015"
"2371","HOU",11,"2015"
"2372","HOU",3,"2015"
"2373","HOU",4,"2015"
"2374","HOU",0,"2015"
"2375","NO",5,"2015"
"2376","NO",4,"2015"
"2377","NO",-2,"2015"
"2378","NO",3,"2015"
"2379","NO",6,"2015"
"2380","TB",1,"2015"
"2381","TB",6,"2015"
"2382","TB",0,"2015"
"2383","SEA",3,"2015"
"2384","SEA",0,"2015"
"2385","SEA",7,"2015"
"2386","PHI",2,"2015"
"2387","PHI",3,"2015"
"2388","PHI",11,"2015"
"2389","GB",1,"2015"
"2390","GB",4,"2015"
"2391","GB",2,"2015"
"2392","TEN",3,"2015"
"2393","TEN",2,"2015"
"2394","TEN",0,"2015"
"2395","WAS",3,"2015"
"2396","WAS",-1,"2015"
"2397","WAS",1,"2015"
"2398","WAS",-2,"2015"
"2399","WAS",6,"2015"
"2400","WAS",-1,"2015"
"2401","WAS",-1,"2015"
"2402","DAL",3,"2015"
"2403","DAL",5,"2015"
"2404","DAL",4,"2015"
"2405","DAL",4,"2015"
"2406","NO",4,"2015"
"2407","NO",29,"2015"
"2408","ATL",2,"2015"
"2409","ATL",5,"2015"
"2410","ATL",4,"2015"
"2411","ATL",4,"2015"
"2412","ATL",0,"2015"
"2413","ATL",2,"2015"
"2414","NYG",1,"2015"
"2415","NYG",4,"2015"
"2416","NYG",3,"2015"
"2417","NYG",2,"2015"
"2418","NYG",0,"2015"
"2419","ATL",6,"2015"
"2420","ATL",6,"2015"
"2421","TB",5,"2015"
"2422","TB",4,"2015"
"2423","TB",4,"2015"
"2424","TB",4,"2015"
"2425","TB",9,"2015"
"2426","TB",0,"2015"
"2427","TB",0,"2015"
"2428","TB",18,"2015"
"2429","TB",13,"2015"
"2430","TB",2,"2015"
"2431","MIA",5,"2015"
"2432","MIA",6,"2015"
"2433","MIA",9,"2015"
"2434","MIA",0,"2015"
"2435","MIA",10,"2015"
"2436","MIA",5,"2015"
"2437","MIA",6,"2015"
"2438","MIA",4,"2015"
"2439","MIA",3,"2015"
"2440","MIA",0,"2015"
"2441","MIA",2,"2015"
"2442","MIA",14,"2015"
"2443","MIA",4,"2015"
