"full_name","year","rushing_yds","pos_team","yearteamweek"
"93651","Donald Brown",2010,4,"IND","2010IND2"
"93652","Donald Brown",2010,4,"IND","2010IND2"
"93653","Donald Brown",2010,4,"IND","2010IND2"
"93654","Donald Brown",2010,5,"IND","2010IND2"
"93655","Donald Brown",2010,7,"IND","2010IND2"
"93656","Donald Brown",2010,1,"IND","2010IND2"
"85232","Joseph Addai",2010,1,"IND","2010IND2"
"85233","Joseph Addai",2010,2,"IND","2010IND2"
"85234","Joseph Addai",2010,2,"IND","2010IND2"
"85235","Joseph Addai",2010,9,"IND","2010IND2"
"85236","Joseph Addai",2010,1,"IND","2010IND2"
"85237","Joseph Addai",2010,1,"IND","2010IND2"
"85238","Joseph Addai",2010,8,"IND","2010IND2"
"85239","Joseph Addai",2010,3,"IND","2010IND2"
"85240","Joseph Addai",2010,7,"IND","2010IND2"
"85241","Joseph Addai",2010,12,"IND","2010IND2"
"85242","Joseph Addai",2010,16,"IND","2010IND2"
"85243","Joseph Addai",2010,6,"IND","2010IND2"
"85244","Joseph Addai",2010,12,"IND","2010IND2"
"85245","Joseph Addai",2010,5,"IND","2010IND2"
"85246","Joseph Addai",2010,3,"IND","2010IND2"
"85247","Joseph Addai",2010,5,"IND","2010IND2"
"85248","Joseph Addai",2010,-2,"IND","2010IND2"
"85249","Joseph Addai",2010,2,"IND","2010IND2"
"85250","Joseph Addai",2010,-2,"IND","2010IND2"
"85251","Joseph Addai",2010,1,"IND","2010IND2"
"93771","Mike Hart",2010,1,"IND","2010IND2"
"93772","Mike Hart",2010,3,"IND","2010IND2"
"93657","Donald Brown",2010,5,"IND","2010IND3"
"93658","Donald Brown",2010,-1,"IND","2010IND3"
"93659","Donald Brown",2010,-1,"IND","2010IND3"
"93660","Donald Brown",2010,2,"IND","2010IND3"
"93661","Donald Brown",2010,1,"IND","2010IND3"
"93662","Donald Brown",2010,6,"IND","2010IND3"
"93663","Donald Brown",2010,0,"IND","2010IND3"
"85252","Joseph Addai",2010,-1,"IND","2010IND3"
"85253","Joseph Addai",2010,3,"IND","2010IND3"
"85254","Joseph Addai",2010,2,"IND","2010IND3"
"85255","Joseph Addai",2010,0,"IND","2010IND3"
"85256","Joseph Addai",2010,1,"IND","2010IND3"
"85257","Joseph Addai",2010,2,"IND","2010IND3"
"85258","Joseph Addai",2010,4,"IND","2010IND3"
"85259","Joseph Addai",2010,3,"IND","2010IND3"
"85260","Joseph Addai",2010,1,"IND","2010IND3"
"85261","Joseph Addai",2010,3,"IND","2010IND3"
"85262","Joseph Addai",2010,10,"IND","2010IND3"
"85263","Joseph Addai",2010,1,"IND","2010IND3"
"85264","Joseph Addai",2010,0,"IND","2010IND3"
"85265","Joseph Addai",2010,6,"IND","2010IND4"
"85266","Joseph Addai",2010,-1,"IND","2010IND4"
"85267","Joseph Addai",2010,2,"IND","2010IND4"
"85268","Joseph Addai",2010,2,"IND","2010IND4"
"85269","Joseph Addai",2010,2,"IND","2010IND4"
"85270","Joseph Addai",2010,4,"IND","2010IND4"
"85271","Joseph Addai",2010,6,"IND","2010IND4"
"85272","Joseph Addai",2010,6,"IND","2010IND4"
"85273","Joseph Addai",2010,2,"IND","2010IND4"
"85274","Joseph Addai",2010,4,"IND","2010IND4"
"85275","Joseph Addai",2010,6,"IND","2010IND4"
"85276","Joseph Addai",2010,5,"IND","2010IND4"
"85277","Joseph Addai",2010,7,"IND","2010IND4"
"85278","Joseph Addai",2010,4,"IND","2010IND4"
"85279","Joseph Addai",2010,2,"IND","2010IND4"
"85280","Joseph Addai",2010,6,"IND","2010IND4"
"93773","Mike Hart",2010,-6,"IND","2010IND4"
"93774","Mike Hart",2010,2,"IND","2010IND4"
"85281","Joseph Addai",2010,3,"IND","2010IND5"
"85282","Joseph Addai",2010,6,"IND","2010IND5"
"85283","Joseph Addai",2010,9,"IND","2010IND5"
"85284","Joseph Addai",2010,11,"IND","2010IND5"
"85285","Joseph Addai",2010,2,"IND","2010IND5"
"85286","Joseph Addai",2010,-1,"IND","2010IND5"
"85287","Joseph Addai",2010,7,"IND","2010IND5"
"85288","Joseph Addai",2010,4,"IND","2010IND5"
"85289","Joseph Addai",2010,2,"IND","2010IND5"
"85290","Joseph Addai",2010,1,"IND","2010IND5"
"85291","Joseph Addai",2010,3,"IND","2010IND5"
"85292","Joseph Addai",2010,2,"IND","2010IND5"
"85293","Joseph Addai",2010,-1,"IND","2010IND5"
"85294","Joseph Addai",2010,-3,"IND","2010IND5"
"85295","Joseph Addai",2010,1,"IND","2010IND5"
"85296","Joseph Addai",2010,7,"IND","2010IND5"
"85297","Joseph Addai",2010,-3,"IND","2010IND5"
"93775","Mike Hart",2010,3,"IND","2010IND5"
"93776","Mike Hart",2010,5,"IND","2010IND5"
"93777","Mike Hart",2010,2,"IND","2010IND5"
"93778","Mike Hart",2010,1,"IND","2010IND5"
"93779","Mike Hart",2010,6,"IND","2010IND5"
"93780","Mike Hart",2010,3,"IND","2010IND5"
"93781","Mike Hart",2010,4,"IND","2010IND5"
"93782","Mike Hart",2010,8,"IND","2010IND5"
"93783","Mike Hart",2010,1,"IND","2010IND5"
"93784","Mike Hart",2010,6,"IND","2010IND5"
"93785","Mike Hart",2010,11,"IND","2010IND5"
"85298","Joseph Addai",2010,4,"IND","2010IND6"
"85299","Joseph Addai",2010,3,"IND","2010IND6"
"85300","Joseph Addai",2010,8,"IND","2010IND6"
"85301","Joseph Addai",2010,3,"IND","2010IND6"
"85302","Joseph Addai",2010,4,"IND","2010IND6"
"85303","Joseph Addai",2010,5,"IND","2010IND6"
"85304","Joseph Addai",2010,2,"IND","2010IND6"
"85305","Joseph Addai",2010,14,"IND","2010IND6"
"85306","Joseph Addai",2010,0,"IND","2010IND6"
"85307","Joseph Addai",2010,5,"IND","2010IND6"
"85308","Joseph Addai",2010,46,"IND","2010IND6"
"85309","Joseph Addai",2010,4,"IND","2010IND6"
"85310","Joseph Addai",2010,13,"IND","2010IND6"
"85311","Joseph Addai",2010,0,"IND","2010IND6"
"85312","Joseph Addai",2010,6,"IND","2010IND6"
"85313","Joseph Addai",2010,5,"IND","2010IND6"
"85314","Joseph Addai",2010,6,"IND","2010IND6"
"93786","Mike Hart",2010,4,"IND","2010IND6"
"93787","Mike Hart",2010,7,"IND","2010IND6"
"93788","Mike Hart",2010,6,"IND","2010IND6"
"93789","Mike Hart",2010,4,"IND","2010IND6"
"93790","Mike Hart",2010,9,"IND","2010IND6"
"93791","Mike Hart",2010,3,"IND","2010IND6"
"93792","Mike Hart",2010,0,"IND","2010IND6"
"93793","Mike Hart",2010,9,"IND","2010IND6"
"93794","Mike Hart",2010,1,"IND","2010IND6"
"93795","Mike Hart",2010,-1,"IND","2010IND6"
"93796","Mike Hart",2010,1,"IND","2010IND6"
"93664","Donald Brown",2010,1,"IND","2010IND8"
"93665","Donald Brown",2010,3,"IND","2010IND8"
"93666","Donald Brown",2010,-1,"IND","2010IND8"
"93667","Donald Brown",2010,0,"IND","2010IND8"
"93668","Donald Brown",2010,-1,"IND","2010IND8"
"93669","Donald Brown",2010,3,"IND","2010IND8"
"93670","Donald Brown",2010,5,"IND","2010IND8"
"93671","Donald Brown",2010,5,"IND","2010IND8"
"93672","Donald Brown",2010,1,"IND","2010IND8"
"95769","Javarris James",2010,7,"IND","2010IND8"
"95770","Javarris James",2010,3,"IND","2010IND8"
"95771","Javarris James",2010,-6,"IND","2010IND8"
"93797","Mike Hart",2010,35,"IND","2010IND8"
"93798","Mike Hart",2010,-1,"IND","2010IND8"
"93799","Mike Hart",2010,-1,"IND","2010IND8"
"93800","Mike Hart",2010,6,"IND","2010IND8"
"93801","Mike Hart",2010,14,"IND","2010IND8"
"93802","Mike Hart",2010,4,"IND","2010IND8"
"93803","Mike Hart",2010,10,"IND","2010IND8"
"93804","Mike Hart",2010,1,"IND","2010IND8"
"93805","Mike Hart",2010,0,"IND","2010IND8"
"93806","Mike Hart",2010,4,"IND","2010IND8"
"93807","Mike Hart",2010,12,"IND","2010IND8"
"93808","Mike Hart",2010,0,"IND","2010IND8"
"93673","Donald Brown",2010,1,"IND","2010IND9"
"93674","Donald Brown",2010,3,"IND","2010IND9"
"93675","Donald Brown",2010,0,"IND","2010IND9"
"93676","Donald Brown",2010,5,"IND","2010IND9"
"93677","Donald Brown",2010,5,"IND","2010IND9"
"93678","Donald Brown",2010,7,"IND","2010IND9"
"93679","Donald Brown",2010,3,"IND","2010IND9"
"93680","Donald Brown",2010,4,"IND","2010IND9"
"93681","Donald Brown",2010,4,"IND","2010IND9"
"93682","Donald Brown",2010,5,"IND","2010IND9"
"93683","Donald Brown",2010,0,"IND","2010IND9"
"93684","Donald Brown",2010,-2,"IND","2010IND9"
"93685","Donald Brown",2010,9,"IND","2010IND9"
"93686","Donald Brown",2010,7,"IND","2010IND9"
"93687","Donald Brown",2010,-1,"IND","2010IND9"
"95772","Javarris James",2010,6,"IND","2010IND9"
"95773","Javarris James",2010,3,"IND","2010IND9"
"95774","Javarris James",2010,2,"IND","2010IND9"
"95775","Javarris James",2010,1,"IND","2010IND9"
"85604","Maurice Jones-Drew",2010,5,"JAC","2010JAC1"
"85605","Maurice Jones-Drew",2010,2,"JAC","2010JAC1"
"85606","Maurice Jones-Drew",2010,4,"JAC","2010JAC1"
"85607","Maurice Jones-Drew",2010,1,"JAC","2010JAC1"
"85608","Maurice Jones-Drew",2010,18,"JAC","2010JAC1"
"85609","Maurice Jones-Drew",2010,2,"JAC","2010JAC1"
"85610","Maurice Jones-Drew",2010,-1,"JAC","2010JAC1"
"85611","Maurice Jones-Drew",2010,7,"JAC","2010JAC1"
"85612","Maurice Jones-Drew",2010,1,"JAC","2010JAC1"
"85613","Maurice Jones-Drew",2010,4,"JAC","2010JAC1"
"85614","Maurice Jones-Drew",2010,4,"JAC","2010JAC1"
"85615","Maurice Jones-Drew",2010,10,"JAC","2010JAC1"
"85616","Maurice Jones-Drew",2010,2,"JAC","2010JAC1"
"85617","Maurice Jones-Drew",2010,1,"JAC","2010JAC1"
"85618","Maurice Jones-Drew",2010,0,"JAC","2010JAC1"
"85619","Maurice Jones-Drew",2010,4,"JAC","2010JAC1"
"85620","Maurice Jones-Drew",2010,0,"JAC","2010JAC1"
"85621","Maurice Jones-Drew",2010,8,"JAC","2010JAC1"
"85622","Maurice Jones-Drew",2010,8,"JAC","2010JAC1"
"85623","Maurice Jones-Drew",2010,6,"JAC","2010JAC1"
"85624","Maurice Jones-Drew",2010,8,"JAC","2010JAC1"
"85625","Maurice Jones-Drew",2010,3,"JAC","2010JAC1"
"85626","Maurice Jones-Drew",2010,1,"JAC","2010JAC1"
"86030","Rashad Jennings",2010,5,"JAC","2010JAC1"
"86031","Rashad Jennings",2010,6,"JAC","2010JAC1"
"86032","Rashad Jennings",2010,15,"JAC","2010JAC1"
"86033","Rashad Jennings",2010,0,"JAC","2010JAC1"
"95880","Greg Jones",2010,3,"JAC","2010JAC10"
"95881","Greg Jones",2010,1,"JAC","2010JAC10"
"85767","Maurice Jones-Drew",2010,3,"JAC","2010JAC10"
"85768","Maurice Jones-Drew",2010,7,"JAC","2010JAC10"
"85769","Maurice Jones-Drew",2010,2,"JAC","2010JAC10"
"85770","Maurice Jones-Drew",2010,2,"JAC","2010JAC10"
"85771","Maurice Jones-Drew",2010,3,"JAC","2010JAC10"
"85772","Maurice Jones-Drew",2010,11,"JAC","2010JAC10"
"85773","Maurice Jones-Drew",2010,7,"JAC","2010JAC10"
"85774","Maurice Jones-Drew",2010,1,"JAC","2010JAC10"
"85775","Maurice Jones-Drew",2010,15,"JAC","2010JAC10"
"85776","Maurice Jones-Drew",2010,3,"JAC","2010JAC10"
"85777","Maurice Jones-Drew",2010,1,"JAC","2010JAC10"
