"full_name","year","rushing_yds"
"55810","Adrian Peterson",2012,9
"55811","Adrian Peterson",2012,4
"55812","Adrian Peterson",2012,2
"55813","Adrian Peterson",2012,0
"55814","Adrian Peterson",2012,82
"55815","Adrian Peterson",2012,48
"55816","Adrian Peterson",2012,4
"55817","Adrian Peterson",2012,-1
"55818","Adrian Peterson",2012,6
"55819","Adrian Peterson",2012,3
"55820","Adrian Peterson",2012,0
"55821","Adrian Peterson",2012,1
"55822","Adrian Peterson",2012,23
"55823","Adrian Peterson",2012,51
"55824","Adrian Peterson",2012,0
"55825","Adrian Peterson",2012,1
"55826","Adrian Peterson",2012,16
"55827","Adrian Peterson",2012,1
"55828","Adrian Peterson",2012,3
"55829","Adrian Peterson",2012,1
"55830","Adrian Peterson",2012,1
"55831","Adrian Peterson",2012,2
"55832","Adrian Peterson",2012,-1
"55833","Adrian Peterson",2012,14
"55834","Adrian Peterson",2012,15
"55835","Adrian Peterson",2012,2
"55836","Adrian Peterson",2012,5
"55837","Adrian Peterson",2012,5
"55838","Adrian Peterson",2012,3
"55839","Adrian Peterson",2012,3
"55840","Adrian Peterson",2012,3
"55841","Adrian Peterson",2012,4
"55842","Adrian Peterson",2012,5
"55843","Adrian Peterson",2012,4
"55844","Adrian Peterson",2012,-6
"55845","Adrian Peterson",2012,-1
"55846","Adrian Peterson",2012,4
"55847","Adrian Peterson",2012,-1
"55848","Adrian Peterson",2012,10
"55849","Adrian Peterson",2012,6
"55850","Adrian Peterson",2012,-3
"55851","Adrian Peterson",2012,1
"55852","Adrian Peterson",2012,5
"55853","Adrian Peterson",2012,1
"55854","Adrian Peterson",2012,4
"55855","Adrian Peterson",2012,-2
"55856","Adrian Peterson",2012,-2
"55857","Adrian Peterson",2012,-2
"55858","Adrian Peterson",2012,-1
"55859","Adrian Peterson",2012,6
"55860","Adrian Peterson",2012,-3
"55861","Adrian Peterson",2012,8
"55862","Adrian Peterson",2012,82
"55863","Adrian Peterson",2012,1
"55864","Adrian Peterson",2012,10
"55865","Adrian Peterson",2012,5
"55866","Adrian Peterson",2012,13
"55867","Adrian Peterson",2012,6
"55868","Adrian Peterson",2012,0
"55869","Adrian Peterson",2012,2
"55870","Adrian Peterson",2012,12
"55871","Adrian Peterson",2012,1
"55872","Adrian Peterson",2012,2
"55873","Adrian Peterson",2012,0
"55874","Adrian Peterson",2012,17
"55875","Adrian Peterson",2012,1
"55876","Adrian Peterson",2012,0
"55877","Adrian Peterson",2012,52
"55878","Adrian Peterson",2012,20
"55879","Adrian Peterson",2012,-2
"55880","Adrian Peterson",2012,3
"55881","Adrian Peterson",2012,-1
"55882","Adrian Peterson",2012,2
"55883","Adrian Peterson",2012,-1
"55884","Adrian Peterson",2012,7
"55885","Adrian Peterson",2012,11
"55886","Adrian Peterson",2012,-2
"55887","Adrian Peterson",2012,0
"55888","Adrian Peterson",2012,0
"55889","Adrian Peterson",2012,3
"55890","Adrian Peterson",2012,0
"55891","Adrian Peterson",2012,0
"55892","Adrian Peterson",2012,21
"55893","Adrian Peterson",2012,-3
"55894","Adrian Peterson",2012,0
"55895","Adrian Peterson",2012,-1
"55896","Adrian Peterson",2012,20
"55897","Adrian Peterson",2012,-3
"55898","Adrian Peterson",2012,10
"55899","Adrian Peterson",2012,1
"55900","Adrian Peterson",2012,-1
"55901","Adrian Peterson",2012,0
"55902","Adrian Peterson",2012,2
"55903","Adrian Peterson",2012,0
"55904","Adrian Peterson",2012,12
"55905","Adrian Peterson",2012,3
"55906","Adrian Peterson",2012,6
"55907","Adrian Peterson",2012,6
"55908","Adrian Peterson",2012,22
"55909","Adrian Peterson",2012,5
"55910","Adrian Peterson",2012,7
"55911","Adrian Peterson",2012,-2
"55912","Adrian Peterson",2012,2
"55913","Adrian Peterson",2012,6
"55914","Adrian Peterson",2012,3
"55915","Adrian Peterson",2012,-2
"55916","Adrian Peterson",2012,0
"55917","Adrian Peterson",2012,1
"55918","Adrian Peterson",2012,4
"55919","Adrian Peterson",2012,18
"55920","Adrian Peterson",2012,20
"55921","Adrian Peterson",2012,6
"55922","Adrian Peterson",2012,-1
"55923","Adrian Peterson",2012,-2
"55924","Adrian Peterson",2012,28
"55925","Adrian Peterson",2012,2
"55926","Adrian Peterson",2012,0
"55927","Adrian Peterson",2012,3
"55928","Adrian Peterson",2012,12
"55929","Adrian Peterson",2012,0
"55930","Adrian Peterson",2012,2
"55931","Adrian Peterson",2012,2
"55932","Adrian Peterson",2012,-1
"55933","Adrian Peterson",2012,7
"55934","Adrian Peterson",2012,4
"55935","Adrian Peterson",2012,0
"55936","Adrian Peterson",2012,26
"44609","Adrian Peterson",2013,78
"44610","Adrian Peterson",2013,2
"44611","Adrian Peterson",2013,-3
"44612","Adrian Peterson",2013,-4
"44613","Adrian Peterson",2013,4
"44614","Adrian Peterson",2013,-3
"44615","Adrian Peterson",2013,-4
"44616","Adrian Peterson",2013,0
"44617","Adrian Peterson",2013,2
"44618","Adrian Peterson",2013,1
"44619","Adrian Peterson",2013,7
"44620","Adrian Peterson",2013,2
"44621","Adrian Peterson",2013,-1
"44622","Adrian Peterson",2013,5
"44623","Adrian Peterson",2013,1
"44624","Adrian Peterson",2013,1
"44625","Adrian Peterson",2013,3
"44626","Adrian Peterson",2013,2
"44627","Adrian Peterson",2013,-3
"44628","Adrian Peterson",2013,4
"44629","Adrian Peterson",2013,3
"44630","Adrian Peterson",2013,2
"44631","Adrian Peterson",2013,3
"44632","Adrian Peterson",2013,0
"44633","Adrian Peterson",2013,8
"44634","Adrian Peterson",2013,0
"44635","Adrian Peterson",2013,8
"44636","Adrian Peterson",2013,36
"44637","Adrian Peterson",2013,2
"44638","Adrian Peterson",2013,4
"44639","Adrian Peterson",2013,2
"44640","Adrian Peterson",2013,6
"44641","Adrian Peterson",2013,3
"44642","Adrian Peterson",2013,2
"44643","Adrian Peterson",2013,4
"44644","Adrian Peterson",2013,4
"44645","Adrian Peterson",2013,4
"44646","Adrian Peterson",2013,11
"44647","Adrian Peterson",2013,4
"44648","Adrian Peterson",2013,-13
"44649","Adrian Peterson",2013,4
"44650","Adrian Peterson",2013,0
"44651","Adrian Peterson",2013,2
"44652","Adrian Peterson",2013,0
"44653","Adrian Peterson",2013,4
"44654","Adrian Peterson",2013,4
"44655","Adrian Peterson",2013,1
"44656","Adrian Peterson",2013,4
"44657","Adrian Peterson",2013,9
"44658","Adrian Peterson",2013,4
"44659","Adrian Peterson",2013,2
"44660","Adrian Peterson",2013,1
"44661","Adrian Peterson",2013,0
"44662","Adrian Peterson",2013,6
"44663","Adrian Peterson",2013,8
"44664","Adrian Peterson",2013,-1
"44665","Adrian Peterson",2013,1
"44666","Adrian Peterson",2013,4
"44667","Adrian Peterson",2013,4
"44668","Adrian Peterson",2013,4
"44669","Adrian Peterson",2013,8
"44670","Adrian Peterson",2013,4
"44671","Adrian Peterson",2013,1
"44672","Adrian Peterson",2013,2
"44673","Adrian Peterson",2013,4
"44674","Adrian Peterson",2013,3
"44675","Adrian Peterson",2013,5
"44676","Adrian Peterson",2013,0
"44677","Adrian Peterson",2013,6
"44678","Adrian Peterson",2013,4
"44679","Adrian Peterson",2013,4
"44680","Adrian Peterson",2013,2
"44681","Adrian Peterson",2013,0
"44682","Adrian Peterson",2013,2
"44683","Adrian Peterson",2013,5
"44684","Adrian Peterson",2013,60
"44685","Adrian Peterson",2013,5
"44686","Adrian Peterson",2013,2
"44687","Adrian Peterson",2013,8
"44688","Adrian Peterson",2013,1
"44689","Adrian Peterson",2013,9
"44690","Adrian Peterson",2013,7
"44691","Adrian Peterson",2013,2
"44692","Adrian Peterson",2013,0
"44693","Adrian Peterson",2013,4
"44694","Adrian Peterson",2013,11
"44695","Adrian Peterson",2013,3
"44696","Adrian Peterson",2013,-2
"44697","Adrian Peterson",2013,4
"44698","Adrian Peterson",2013,4
"44699","Adrian Peterson",2013,3
"44700","Adrian Peterson",2013,2
"44701","Adrian Peterson",2013,1
"44702","Adrian Peterson",2013,2
"44703","Adrian Peterson",2013,-4
"44704","Adrian Peterson",2013,2
"44705","Adrian Peterson",2013,11
"44706","Adrian Peterson",2013,7
"44707","Adrian Peterson",2013,9
"44708","Adrian Peterson",2013,-3
"44709","Adrian Peterson",2013,6
"44710","Adrian Peterson",2013,31
"44711","Adrian Peterson",2013,3
"44712","Adrian Peterson",2013,-3
"44713","Adrian Peterson",2013,0
"44714","Adrian Peterson",2013,3
"44715","Adrian Peterson",2013,-1
"44716","Adrian Peterson",2013,1
"44717","Adrian Peterson",2013,1
"44718","Adrian Peterson",2013,5
"44719","Adrian Peterson",2013,8
"44720","Adrian Peterson",2013,2
"44721","Adrian Peterson",2013,0
"44722","Adrian Peterson",2013,7
"44723","Adrian Peterson",2013,2
"44724","Adrian Peterson",2013,6
"44725","Adrian Peterson",2013,6
"44726","Adrian Peterson",2013,0
"44727","Adrian Peterson",2013,17
"44728","Adrian Peterson",2013,4
"44729","Adrian Peterson",2013,0
"44730","Adrian Peterson",2013,3
"44731","Adrian Peterson",2013,0
"44732","Adrian Peterson",2013,2
"44733","Adrian Peterson",2013,8
"44734","Adrian Peterson",2013,2
"44735","Adrian Peterson",2013,9
"44736","Adrian Peterson",2013,3
"44737","Adrian Peterson",2013,6
"44738","Adrian Peterson",2013,4
"44739","Adrian Peterson",2013,5
"44740","Adrian Peterson",2013,0
"44741","Adrian Peterson",2013,4
"44742","Adrian Peterson",2013,2
"44743","Adrian Peterson",2013,7
"44744","Adrian Peterson",2013,2
"44745","Adrian Peterson",2013,0
"44746","Adrian Peterson",2013,10
"44747","Adrian Peterson",2013,13
"44748","Adrian Peterson",2013,0
"44749","Adrian Peterson",2013,5
"44750","Adrian Peterson",2013,2
"44751","Adrian Peterson",2013,2
"44752","Adrian Peterson",2013,1
"44753","Adrian Peterson",2013,-1
"44754","Adrian Peterson",2013,-2
"44755","Adrian Peterson",2013,16
"44756","Adrian Peterson",2013,1
"44757","Adrian Peterson",2013,-1
"44758","Adrian Peterson",2013,52
"44759","Adrian Peterson",2013,0
"44760","Adrian Peterson",2013,11
"44761","Adrian Peterson",2013,1
"44762","Adrian Peterson",2013,1
"44763","Adrian Peterson",2013,-1
"44764","Adrian Peterson",2013,4
"44765","Adrian Peterson",2013,18
"44766","Adrian Peterson",2013,16
"44767","Adrian Peterson",2013,3
"44768","Adrian Peterson",2013,3
"44769","Adrian Peterson",2013,0
"44770","Adrian Peterson",2013,9
"44771","Adrian Peterson",2013,4
"44772","Adrian Peterson",2013,-2
"44773","Adrian Peterson",2013,1
"44774","Adrian Peterson",2013,1
"44775","Adrian Peterson",2013,2
"44776","Adrian Peterson",2013,-3
"44777","Adrian Peterson",2013,14
"44778","Adrian Peterson",2013,5
"44779","Adrian Peterson",2013,1
"44780","Adrian Peterson",2013,2
"44781","Adrian Peterson",2013,-3
"44782","Adrian Peterson",2013,-1
"44783","Adrian Peterson",2013,7
"44784","Adrian Peterson",2013,1
"44785","Adrian Peterson",2013,2
"44786","Adrian Peterson",2013,6
"44787","Adrian Peterson",2013,-3
"44788","Adrian Peterson",2013,1
"44789","Adrian Peterson",2013,3
"44790","Adrian Peterson",2013,5
"44791","Adrian Peterson",2013,6
"44792","Adrian Peterson",2013,3
"44793","Adrian Peterson",2013,0
"44794","Adrian Peterson",2013,2
"44795","Adrian Peterson",2013,3
"44796","Adrian Peterson",2013,1
"44797","Adrian Peterson",2013,4
"44798","Adrian Peterson",2013,8
"44799","Adrian Peterson",2013,4
"44800","Adrian Peterson",2013,13
"44801","Adrian Peterson",2013,1
"44802","Adrian Peterson",2013,-1
"44803","Adrian Peterson",2013,11
"44804","Adrian Peterson",2013,-1
"44805","Adrian Peterson",2013,5
"44806","Adrian Peterson",2013,11
"44807","Adrian Peterson",2013,4
"44808","Adrian Peterson",2013,7
"44809","Adrian Peterson",2013,6
"44810","Adrian Peterson",2013,22
"44811","Adrian Peterson",2013,2
"44812","Adrian Peterson",2013,-2
"44813","Adrian Peterson",2013,5
"44814","Adrian Peterson",2013,1
"44815","Adrian Peterson",2013,0
"44816","Adrian Peterson",2013,1
"44817","Adrian Peterson",2013,-2
"44818","Adrian Peterson",2013,8
"44819","Adrian Peterson",2013,3
"44820","Adrian Peterson",2013,2
"44821","Adrian Peterson",2013,7
"44822","Adrian Peterson",2013,5
"44823","Adrian Peterson",2013,1
"44824","Adrian Peterson",2013,1
"44825","Adrian Peterson",2013,5
"44826","Adrian Peterson",2013,17
"44827","Adrian Peterson",2013,3
"44828","Adrian Peterson",2013,2
"44829","Adrian Peterson",2013,3
"44830","Adrian Peterson",2013,15
"44831","Adrian Peterson",2013,4
"44832","Adrian Peterson",2013,-5
"44833","Adrian Peterson",2013,3
"44834","Adrian Peterson",2013,2
"44835","Adrian Peterson",2013,5
"44836","Adrian Peterson",2013,2
"44837","Adrian Peterson",2013,2
"44838","Adrian Peterson",2013,5
"44839","Adrian Peterson",2013,23
"44840","Adrian Peterson",2013,0
"44841","Adrian Peterson",2013,5
"44842","Adrian Peterson",2013,18
"44843","Adrian Peterson",2013,4
"44844","Adrian Peterson",2013,6
"44845","Adrian Peterson",2013,2
"44846","Adrian Peterson",2013,4
"44847","Adrian Peterson",2013,7
"44848","Adrian Peterson",2013,7
"44849","Adrian Peterson",2013,2
"44850","Adrian Peterson",2013,5
"44851","Adrian Peterson",2013,2
"44852","Adrian Peterson",2013,2
"44853","Adrian Peterson",2013,13
"44854","Adrian Peterson",2013,6
"44855","Adrian Peterson",2013,4
"44856","Adrian Peterson",2013,13
"44857","Adrian Peterson",2013,0
"44858","Adrian Peterson",2013,19
"44859","Adrian Peterson",2013,4
"44860","Adrian Peterson",2013,0
"44861","Adrian Peterson",2013,3
"44862","Adrian Peterson",2013,21
"44863","Adrian Peterson",2013,-3
"44864","Adrian Peterson",2013,3
"44865","Adrian Peterson",2013,-3
"44866","Adrian Peterson",2013,4
"44867","Adrian Peterson",2013,11
"44868","Adrian Peterson",2013,4
"44869","Adrian Peterson",2013,11
"44870","Adrian Peterson",2013,0
"44871","Adrian Peterson",2013,3
"44872","Adrian Peterson",2013,2
"44873","Adrian Peterson",2013,2
"44874","Adrian Peterson",2013,4
"44875","Adrian Peterson",2013,3
"44876","Adrian Peterson",2013,-1
"44877","Adrian Peterson",2013,3
"44878","Adrian Peterson",2013,1
"44879","Adrian Peterson",2013,8
"44880","Adrian Peterson",2013,3
"44881","Adrian Peterson",2013,8
"44882","Adrian Peterson",2013,1
"44883","Adrian Peterson",2013,7
"44884","Adrian Peterson",2013,0
"44885","Adrian Peterson",2013,0
"44886","Adrian Peterson",2013,3
"44887","Adrian Peterson",2013,11
"34296","Adrian Peterson",2014,7
"34297","Adrian Peterson",2014,5
"34298","Adrian Peterson",2014,3
"34299","Adrian Peterson",2014,3
"34300","Adrian Peterson",2014,-5
"34301","Adrian Peterson",2014,1
"34302","Adrian Peterson",2014,17
"34303","Adrian Peterson",2014,0
"34304","Adrian Peterson",2014,3
"34305","Adrian Peterson",2014,0
"34306","Adrian Peterson",2014,5
"34307","Adrian Peterson",2014,16
"34308","Adrian Peterson",2014,7
"34309","Adrian Peterson",2014,3
"34310","Adrian Peterson",2014,4
"34311","Adrian Peterson",2014,-2
"34312","Adrian Peterson",2014,1
"34313","Adrian Peterson",2014,12
"34314","Adrian Peterson",2014,2
"34315","Adrian Peterson",2014,-6
"34316","Adrian Peterson",2014,-1
"23355","Adrian Peterson",2015,4
"23356","Adrian Peterson",2015,1
"23357","Adrian Peterson",2015,2
"23358","Adrian Peterson",2015,7
"23359","Adrian Peterson",2015,9
"23360","Adrian Peterson",2015,1
"23361","Adrian Peterson",2015,5
"23362","Adrian Peterson",2015,1
"23363","Adrian Peterson",2015,0
"23364","Adrian Peterson",2015,1
"23365","Adrian Peterson",2015,0
"23366","Adrian Peterson",2015,11
"23367","Adrian Peterson",2015,2
"23368","Adrian Peterson",2015,25
"23369","Adrian Peterson",2015,5
"23370","Adrian Peterson",2015,2
"23371","Adrian Peterson",2015,0
"23372","Adrian Peterson",2015,-2
"23373","Adrian Peterson",2015,7
"23374","Adrian Peterson",2015,9
"23375","Adrian Peterson",2015,6
"23376","Adrian Peterson",2015,3
"23377","Adrian Peterson",2015,2
"23378","Adrian Peterson",2015,0
"23379","Adrian Peterson",2015,4
"23380","Adrian Peterson",2015,-4
"23381","Adrian Peterson",2015,-5
"23382","Adrian Peterson",2015,4
"23383","Adrian Peterson",2015,11
"23384","Adrian Peterson",2015,8
"23385","Adrian Peterson",2015,4
"23386","Adrian Peterson",2015,4
"23387","Adrian Peterson",2015,3
"23388","Adrian Peterson",2015,-1
"23389","Adrian Peterson",2015,9
"23390","Adrian Peterson",2015,0
"23391","Adrian Peterson",2015,4
"23392","Adrian Peterson",2015,4
"23393","Adrian Peterson",2015,19
"23394","Adrian Peterson",2015,2
"23395","Adrian Peterson",2015,2
"23396","Adrian Peterson",2015,5
"23397","Adrian Peterson",2015,5
"23398","Adrian Peterson",2015,21
"23399","Adrian Peterson",2015,2
"23400","Adrian Peterson",2015,-1
"23401","Adrian Peterson",2015,-2
"23402","Adrian Peterson",2015,6
"23403","Adrian Peterson",2015,1
"23404","Adrian Peterson",2015,3
"23405","Adrian Peterson",2015,2
"23406","Adrian Peterson",2015,4
"23407","Adrian Peterson",2015,43
"23408","Adrian Peterson",2015,2
"23409","Adrian Peterson",2015,4
"23410","Adrian Peterson",2015,10
"23411","Adrian Peterson",2015,1
"23412","Adrian Peterson",2015,5
"23413","Adrian Peterson",2015,11
"23414","Adrian Peterson",2015,3
"23415","Adrian Peterson",2015,8
"23416","Adrian Peterson",2015,-1
"23417","Adrian Peterson",2015,3
"23418","Adrian Peterson",2015,4
"23419","Adrian Peterson",2015,3
"23420","Adrian Peterson",2015,-1
"23421","Adrian Peterson",2015,2
"23422","Adrian Peterson",2015,4
"23423","Adrian Peterson",2015,3
"23424","Adrian Peterson",2015,1
"23425","Adrian Peterson",2015,6
"23426","Adrian Peterson",2015,1
"23427","Adrian Peterson",2015,-2
"23428","Adrian Peterson",2015,48
"23429","Adrian Peterson",2015,-1
"23430","Adrian Peterson",2015,5
"23431","Adrian Peterson",2015,1
"23432","Adrian Peterson",2015,3
"23433","Adrian Peterson",2015,-1
"23434","Adrian Peterson",2015,0
"23435","Adrian Peterson",2015,-1
"23436","Adrian Peterson",2015,-6
"23437","Adrian Peterson",2015,3
"23438","Adrian Peterson",2015,-5
"23439","Adrian Peterson",2015,6
"23440","Adrian Peterson",2015,3
"23441","Adrian Peterson",2015,4
"23442","Adrian Peterson",2015,5
"23443","Adrian Peterson",2015,-1
"23444","Adrian Peterson",2015,0
"23445","Adrian Peterson",2015,0
"23446","Adrian Peterson",2015,0
"23447","Adrian Peterson",2015,23
"23448","Adrian Peterson",2015,3
"23449","Adrian Peterson",2015,0
"23450","Adrian Peterson",2015,2
"23451","Adrian Peterson",2015,-3
"23452","Adrian Peterson",2015,12
"23453","Adrian Peterson",2015,2
"23454","Adrian Peterson",2015,5
"23455","Adrian Peterson",2015,0
"23456","Adrian Peterson",2015,3
"23457","Adrian Peterson",2015,2
"23458","Adrian Peterson",2015,-3
"23459","Adrian Peterson",2015,2
"23460","Adrian Peterson",2015,12
"23461","Adrian Peterson",2015,0
"23462","Adrian Peterson",2015,-4
"23463","Adrian Peterson",2015,1
"23464","Adrian Peterson",2015,1
"23465","Adrian Peterson",2015,2
"23466","Adrian Peterson",2015,-2
"23467","Adrian Peterson",2015,75
"23468","Adrian Peterson",2015,-3
"23469","Adrian Peterson",2015,15
"23470","Adrian Peterson",2015,-2
"23471","Adrian Peterson",2015,-2
"23472","Adrian Peterson",2015,0
"23473","Adrian Peterson",2015,0
"23474","Adrian Peterson",2015,1
"23475","Adrian Peterson",2015,6
"23476","Adrian Peterson",2015,8
"23477","Adrian Peterson",2015,3
"23478","Adrian Peterson",2015,1
"23479","Adrian Peterson",2015,3
"23480","Adrian Peterson",2015,1
"23481","Adrian Peterson",2015,3
"23482","Adrian Peterson",2015,11
"23483","Adrian Peterson",2015,9
"23484","Adrian Peterson",2015,12
"23485","Adrian Peterson",2015,12
"23486","Adrian Peterson",2015,3
"23487","Adrian Peterson",2015,5
"23488","Adrian Peterson",2015,-2
"23489","Adrian Peterson",2015,3
"23490","Adrian Peterson",2015,5
"23491","Adrian Peterson",2015,7
"23492","Adrian Peterson",2015,0
"23493","Adrian Peterson",2015,4
"23494","Adrian Peterson",2015,9
"23495","Adrian Peterson",2015,0
"23496","Adrian Peterson",2015,7
"23497","Adrian Peterson",2015,1
"23498","Adrian Peterson",2015,6
"23499","Adrian Peterson",2015,6
"23500","Adrian Peterson",2015,-1
"23501","Adrian Peterson",2015,11
"23502","Adrian Peterson",2015,2
"23503","Adrian Peterson",2015,2
"23504","Adrian Peterson",2015,15
"23505","Adrian Peterson",2015,2
"23506","Adrian Peterson",2015,4
"23507","Adrian Peterson",2015,12
"23508","Adrian Peterson",2015,-1
"23509","Adrian Peterson",2015,2
"23510","Adrian Peterson",2015,2
"23511","Adrian Peterson",2015,-1
"23512","Adrian Peterson",2015,4
"23513","Adrian Peterson",2015,-2
"23514","Adrian Peterson",2015,12
"23515","Adrian Peterson",2015,13
"23516","Adrian Peterson",2015,3
